-8.80082115026125	-0.757607775363743	-21.0901774518321
-8.83307152620536	-0.817328648531128	-21.0998721583879
-8.85552062317538	-0.866057369925228	-21.1338138522497
-8.93752495211194	-0.908354909049920	-21.0234917456202
-8.98945722523222	-0.915358722894287	-20.9857545032646
-9.00172526974487	-0.898130851194259	-21.0431227808956
-9.04076254668939	-0.870393823901322	-21.0340233285698
-9.08643197241455	-0.883986302660707	-21.0068715065200
-9.21166657554332	-0.923866296488051	-20.7851742324201
-9.25901145545080	-0.943555421507888	-20.7506025704181
-9.36755868749840	-0.915649933380883	-20.5655518279555
-9.38730015309107	-0.888007506506621	-20.5927376347675
-9.42352458698730	-0.877488299526438	-20.5767780841803
-9.48355532575718	-0.817003524983324	-20.4999502479785
-9.48431099436271	-0.801510727656004	-20.5627919181274
-9.58267285860916	-0.744256826624856	-20.3854976186011
-9.59521940782452	-0.686589338113698	-20.4119135092152
-9.70627115193345	-0.654049873090895	-20.1951781720781
-9.72053573907243	-0.627195552595730	-20.2087819859825
-9.77437645187373	-0.617928188090748	-20.1222041003654
-9.82159911621110	-0.565371012846569	-20.0475373397904
-9.84869079844233	-0.534618801676345	-20.0169134681082
-9.90511543131474	-0.524616096859732	-19.9106833042388
-9.91498517442412	-0.456413041328818	-19.9130007612395
-9.94823377870165	-0.475298259134468	-19.8536353272459
-9.99546535171406	-0.454539529316878	-19.7564780027423
-10.0026040719775	-0.388206347413947	-19.7521134165677
-10.0036445674954	-0.425734647725790	-19.7576339838954
-10.0344683606781	-0.347908973884696	-19.6874774287518
-10.0051021314800	-0.344967838357298	-19.7583357688062
-10.0005847106606	-0.313171547107595	-19.7651859592500
-9.90935144618517	-0.283576209311649	-19.9781974490184
-9.89076255734439	-0.232223961050074	-20.0113581069664
-9.89474580433815	-0.168526909643486	-19.9859323880384
-9.87862971679394	-0.151637674642238	-20.0053663810827
-9.80980656490453	-0.106286040432805	-20.1494850172937
-9.81207401711689	-0.0471107009109827	-20.1181230607814
-9.78467708874548	0.0221338379922725	-20.1555214144666
-9.75674129581339	0.0638951463394613	-20.1912009226448
-9.71605983285337	0.0681225339794216	-20.2553436789243
-9.72438459794574	0.0604849653086379	-20.1990222047925
-9.68529106363624	0.0989283925392480	-20.2563344077698
-9.68539992743579	0.132018159030429	-20.2170285381366
-9.66209841890662	0.168989356489909	-20.2331842210471
-9.69706301187893	0.168713592067309	-20.1070667026732
-9.66148722430194	0.179300069236904	-20.1515765523454
-9.61122020578551	0.191080462800363	-20.2314894567871
-9.56092961120533	0.117214491448826	-20.3115216710197
-9.56558353969352	0.147235678808095	-20.2598141783022
-9.51265711216406	0.0897745477397568	-20.3480207758034
-9.46157180547413	0.115770218633610	-20.4334983079982
-9.43050101702909	0.100474219191598	-20.4714016768730
-9.37259931408899	0.0879032275480743	-20.5760310337236
-9.29436308672537	0.140735723291876	-20.7318446417627
-9.24474563691884	0.157845139846442	-20.8196016676221
-9.22271951386921	0.147986012654694	-20.8424520597641
-9.25934409836117	0.163132294288091	-20.7256366137358
-9.26522434353635	0.148851535471403	-20.6856309930256
-9.25512421296300	0.133357819779733	-20.6871455418377
-9.31866595631703	0.0956996795169280	-20.5130908198996
-9.24884206929640	0.0735280005473239	-20.6655173841104
-9.20904494533825	0.0393923696021957	-20.7483089541501
-9.24643529189148	-0.0348196585583317	-20.6473751619694
-9.16781468365584	-0.0847015934090251	-20.8314702639486
-9.18782908718881	-0.0930132722161000	-20.7800819868578
-9.16704704094390	-0.0688113332276771	-20.8305807881682
-9.15560421558955	-0.0291085072042200	-20.8609943096116
-9.14946256645886	-0.105291132640441	-20.8808377560680
-9.16976958835062	-0.0854071357585443	-20.8402248841910
-9.19159420534812	-0.0704705784557991	-20.7982265512173
-9.13557592007874	-0.0673292260546148	-20.9470876127427
-9.15912683496391	-0.0847114347004534	-20.9052980992023
-9.11653835178456	-0.0729646954431723	-21.0260684819296
-9.16758634147345	-0.0375794277158178	-20.9215978280965
-9.21412169872568	-0.0272589969341578	-20.8292220459376
-9.18645740439846	-0.0598319587577810	-20.9178930276794
-9.23543907526218	-0.0762893950580483	-20.8223146106815
-9.29527759980549	-0.0321066590610380	-20.7014514054090
-9.31844021567130	-0.0336896379637072	-20.6694386821927
-9.45447081809713	-0.0206239394749968	-20.3641250475578
-9.41645304426830	0.0293816099301839	-20.4803700555274
-9.44928442540684	0.0479996492554160	-20.4238860468572
-9.41828418560687	0.0728412797950490	-20.5211983724028
-9.43455718002133	0.0114606031874337	-20.5026841008932
-9.43162935412182	-0.0283917658199240	-20.5302730771993
-9.46792836583745	-0.0338862696819400	-20.4618277172990
-9.47133034965043	0.0788300013796516	-20.4714572749081
-9.44230032168523	0.139579408987573	-20.5563041335374
-9.44983865334184	0.168163236128117	-20.5495948552361
-9.45347863055532	0.255292344463755	-20.5496203259031
-9.43459196003885	0.232017616515829	-20.6006133012881
-9.41387356113186	0.237879758655125	-20.6536767003050
-9.44131793123625	0.269917062198823	-20.5871612644048
-9.49775199470165	0.279264668406031	-20.4471007183008
-9.48216152547676	0.258859655363127	-20.4785156880286
-9.51297589937927	0.272610455562912	-20.3947209561722
-9.49356179904565	0.266405615629553	-20.4294728437906
-9.50373538296810	0.308687489337427	-20.3896109383769
-9.50256230077593	0.357190861514993	-20.3737841126744
-9.51115598594541	0.387476360655233	-20.3308260825370
-9.41511580662022	0.412873409237002	-20.5383421406732
-9.37648277649361	0.452335521793326	-20.6038405788622
-9.34443802347888	0.454147055132437	-20.6504929015370
-9.38471864160147	0.427022436144000	-20.5196505689842
-9.37770205155170	0.375511396130828	-20.5017896212999
-9.38528550585125	0.327952657532883	-20.4474210937729
-9.35713195872914	0.354820474941993	-20.4787249615757
-9.35690727185135	0.425088245967401	-20.4407098865387
-9.30700365754777	0.473055185557703	-20.5211720779609
-9.30592201023832	0.481880192449269	-20.4819365389452
-9.26767791240392	0.478753753187976	-20.5321509282632
-9.20209467643347	0.507803085093152	-20.6484230707678
-9.14620467825641	0.563726691693924	-20.7408636360705
-9.14127258992858	0.627029092574404	-20.7093804359327
-9.17563026793083	0.620208835348437	-20.5823831659744
-9.23048826453720	0.548014963091430	-20.4064880546065
-9.15792089253626	0.593966625116807	-20.5412043108939
-9.16250195421608	0.629833951687832	-20.4894142556972
-9.23994609354736	0.636906030251122	-20.2617818334615
-9.26970518188514	0.541200031274411	-20.1509298673842
-9.24739371487173	0.522379729890587	-20.1688755577547
-9.21220620010485	0.525804480906453	-20.2197393229945
-9.17408979887202	0.519419774356003	-20.2792060421193
-9.21893856407145	0.561725618159888	-20.1392777154734
-9.19505552607414	0.533470448565081	-20.1669936929962
-9.20982605827023	0.544323022855397	-20.1029825193097
-9.19317521396927	0.547559463377525	-20.1165509806577
-9.22173463630904	0.523648762732063	-20.0220241775404
-9.16702982003395	0.532112011354127	-20.1310445863829
-9.18646870999387	0.546586369951388	-20.0616373193465
-9.22755765488322	0.549337087267253	-19.9408479115938
-9.21391068483090	0.544898770926745	-19.9538252812505
-9.26016118128240	0.533602953684931	-19.8227070022299
-9.25288380435917	0.532762167318280	-19.8223286177571
-9.27394996520149	0.577033880312512	-19.7539860422096
-9.28619505994192	0.582748535735846	-19.7070215259843
-9.29134255511154	0.603133748245520	-19.6775833025964
-9.31117149421521	0.640258881712334	-19.6125368348202
-9.32207753479807	0.666754329353582	-19.5687065356719
-9.30274825394759	0.734291450038740	-19.5977108515139
-9.33026743907340	0.710286780725821	-19.5120490014422
-9.39476211458615	0.708719019348655	-19.3366380919321
-9.34153412576989	0.718557587287220	-19.4459409793220
-9.39418824971059	0.780529162029208	-19.2977406311568
-9.39019793194072	0.779364481413910	-19.2851192472114
-9.39158169836979	0.783418932259475	-19.2584267632790
-9.42615810504494	0.801800183492818	-19.1500458178503
-9.42885837015024	0.833206611175134	-19.1173656378934
-9.39998402218550	0.851934104283832	-19.1593795532506
-9.40845656915119	0.857931937905374	-19.1091232632344
-9.40023876859832	0.924435224529187	-19.0976406355460
-9.43984171879777	0.939231219478845	-18.9677449161317
-9.49683584215153	0.962289264866726	-18.7937685279735
-9.42907858213591	1.01211719730533	-18.9200392837705
-9.45369880703634	1.03602442202535	-18.8199679602870
-9.42001926431684	1.04485026289278	-18.8590479096219
-9.42091294828604	1.09174571870483	-18.8123865849522
-9.40837782929329	1.07734503310039	-18.7958505278060
-9.39909360151276	1.16448326524364	-18.7698155337372
-9.38509732999876	1.20658152273310	-18.7523277994808
-9.37389818117945	1.26308952293495	-18.7258033980387
-9.36965193570330	1.33161270295378	-18.6800384435529
-9.37289801095799	1.39932017314452	-18.6136266849646
-9.32554370382194	1.42452657593424	-18.6674282547829
-9.27717046780437	1.48618536599334	-18.7218909178606
-9.34295880220505	1.51970531228021	-18.4974770017578
-9.33460764302771	1.59171275034241	-18.4509506770593
-9.28813548250481	1.61763284151370	-18.4945803643991
-9.28149155650312	1.66842096313036	-18.4400974470750
-9.29212974274975	1.69736909903106	-18.3418779434951
-9.34614605677483	1.75186589291856	-18.1369803164305
-9.31610103606137	1.79481147866844	-18.1339484768367
