21.5362469090611	-0.209101774260878	41.4624334742558
21.5253822831341	-0.305887293554928	41.4201045305943
21.4916091822599	-0.395566910175111	41.4257934307175
21.4362388865171	-0.523613881089682	41.4766365560604
21.3958061554000	-0.591521628208897	41.4838602873054
21.3113046674533	-0.613959520644077	41.5915180280111
21.1552136647569	-0.718822537460507	41.8672104702779
21.1088136152767	-0.807123141165664	41.8709139047650
21.0331411257955	-0.896208076446197	41.9399983998790
20.9069556399276	-1.00871803004814	42.1263205474460
20.8159383948723	-1.14584419567700	42.2223499570791
20.7619780444880	-1.22949798877585	42.2236274040073
20.7003741695581	-1.28459189234738	42.2395922811534
20.6824042596157	-1.35938643960108	42.1467608634880
20.6362649727551	-1.43840080196929	42.1193294952868
20.5589577782513	-1.54632446847909	42.1649425684421
20.4433142093397	-1.69042309322895	42.3010499836688
20.3552783507208	-1.75949744370787	42.3678210963137
20.2504202321412	-1.84975887329127	42.4743224413975
20.1844653355720	-1.86857997755391	42.4856500771326
20.1130801441467	-1.89530971839995	42.5105497464259
20.0497622919448	-1.96575107508815	42.5165789553137
19.9729047649010	-2.04958035174987	42.5558967524008
19.9256191045717	-2.07084345646690	42.5241707339433
19.8836107330035	-2.06557757897710	42.4813604441199
19.8208861945171	-2.12496340307361	42.4910529497773
19.7588309709244	-2.12448524444017	42.5008276128231
19.6953731857046	-2.16851927501509	42.5166646905862
19.6532699346025	-2.18139568751252	42.4830132843955
19.5733991138457	-2.19080292352291	42.5436875857182
19.5118117575535	-2.17324797695425	42.5629952111753
19.4507034070369	-2.16982649141667	42.5845063922761
19.4039831074384	-2.17845094528636	42.5743782601949
19.3889355381584	-2.19184511253228	42.4905799658890
19.2980957745056	-2.15706860453183	42.5934821225064
19.2443060450009	-2.14306512625326	42.6101865389342
19.1582198463681	-2.14710428012364	42.7084510060865
19.1691617977112	-2.18926411527771	42.5745518757697
19.1220049714391	-2.13229910819874	42.5838654095300
19.0722416362415	-2.08378895773884	42.6030453076095
